Ano;Ativo Total;Ativo Circulante;Caixa e Eqv. de Caixa;Imobilizado;Intangível;Passivo Circulante;Passivo Não Circulante;Patrimônio Líquido;Receita Líquida;Lucro Bruto;EBITDA;EBIT;Resultado Financeiro;IR;Lucro Líquido;Dívida Bruta;Caixa gerado nas Op;EV;Tag Along;Tag Along Tipo;Liquidez;Papeis;Listagem;Acionistas;Ticker;Setor;Subsetor;Segmento;DY;P/L;PegRatio;P/VPA;VPA;LPA;CAGR Receita;CAGR Lucros;Payout;Ativo Não Circulante;Passivo Total;Dívida Líquida;CAPEX;Capital de Giro;Margem Bruta;Margem Líquida;Margem EBIT;Margem EBITDA;ROE;ROIC;ROA;Dív Líq / EBITDA;Conversão de Caixa;EV / EBITDA;Dív Líq / PL;Cobertura de Juros;Liquidez Corrente;Liquidez Imediata;Imposto;EV / Receita
2021;35340000000,0;18464000000,0;1781000000,0;5019000000,0;2143000000,0;18677000000,0;11026000000,0;5637000000,0;30899000000,0;9327000000,0;605000000,0;-343000000,0;-1217000000,0;1263000000,0;-297000000,0;9422000000,0;3363000000,0;;;;;;;;VIIA3;Consumo Cíclico;Comércio;Eletrodomésticos;0,0;-28,25;0,22;1,49;3,526594604836022;-5,3819052390572395;9,29;;0,0;16876000000,0;29703000000,0;7641000000,0;0,23178743648661768;0,18243308844946438;0,30185442894592057;-0,009611961552153792;-0,011100682869995793;0,019579921680313278;-18,97979797979798;0,06109303406600704;-0,008404074702886248;12,629752066115703;5,558677685950413;20,08026597355372;1,3555082490686536;0,4971240755957272;0,9885955988649141;0,09535792686191573;-3,682215743440233;0,3931700350820415
2020;33056000000,0;19248000000,0;2984000000,0;4492000000,0;1653000000,0;18497000000,0;8580000000,0;5979000000,0;28901000000,0;9466000000,0;2478000000,0;1619000000,0;-696000000,0;81000000,0;1004000000,0;9096000000,0;3283000000,0;;;;;;;;VIIA3;Consumo Cíclico;Comércio;Eletrodomésticos;0,0;25,7;0,0;4,32;3,740555107737196;1,5920576254980079;8,45;;0,0;13808000000,0;27077000000,0;6112000000,0;0,21262240060897547;0,20687865471782985;0,3275319193107505;0,03473928237777239;0,0560188228781011;0,08574097782083664;5,955179282868526;0,11276948590381426;0,03037270087124879;2,466505246166263;1,3248587570621468;4,90256695480226;1,0222445224954007;3,560344827586207;1,0406011785694977;0,16132345785803104;0,05003088326127239;0,42035088453686725
2019;24424000000,0;12452000000,0;1364000000,0;5009000000,0;1245000000,0;15733000000,0;8113000000,0;578000000,0;25655000000,0;7343000000,0;-206000000,0;-1042000000,0;-962000000,0;571000000,0;-1433000000,0;5901000000,0;1849000000,0;;;;;;;;VIIA3;Consumo Cíclico;Comércio;Eletrodomésticos;0,0;-10,09;0,0;25,02;0,3616057622130957;-1,1154402344731333;2,5;;0,0;11972000000,0;23846000000,0;4537000000,0;0,24377314363671798;0,02252972130189047;0,28622100954979535;-0,05585655817579419;-0,04061586435392711;-0,008029623854999026;-0,4033496161898116;-0,07269640376601327;-0,058671798231247956;-22,024271844660195;-8,975728155339805;-58,97359666990291;7,849480968858131;-0,21413721413721415;0,7914574461323333;0,08669675204983156;-0,5479846449136276;0,4735357986357435
2018;21056000000,0;13544000000,0;3711000000,0;1449000000,0;1427000000,0;14880000000,0;3653000000,0;2523000000,0;26928000000,0;7897000000,0;645000000,0;353000000,0;-741000000,0;121000000,0;-267000000,0;4399000000,0;2264000000,0;;;;;;;;VIIA3;Consumo Cíclico;Comércio;Eletrodomésticos;0,27;-21,2;0,09;2,79;1,5784279205253295;-5,986613692883895;4,36;;0,0;7512000000,0;18533000000,0;688000000,0;0,10680332739156269;0,09369429590017825;0,2932635175282234;-0,009915329768270944;0,013109031491384433;0,02395276292335116;-9,44943820224719;0,06847731869401907;-0,012680471124620061;1,0666666666666667;3,510077519379845;18,83497816124031;0,27269124058660327;0,8704453441295547;0,9102150537634408;0,24939516129032258;0,34277620396600567;0,4511497665626857
2017;19931000000,0;12443000000,0;4030000000,0;1438000000,0;1257000000,0;14278000000,0;2694000000,0;2959000000,0;25690000000,0;8180000000,0;1341000000,0;1042000000,0;-765000000,0;-82000000,0;195000000,0;4199000000,0;;;;;;;;;VIIA3;Consumo Cíclico;Comércio;Eletrodomésticos;0,34;52,5;-0,17;3,69;1,851196280949049;8,197055671794871;5,72;;25,82;7488000000,0;16972000000,0;169000000,0;0,10490463215258855;0,11518100428182172;0,31841183339820944;0,00759050214091086;0,04056052938886726;0,052199299338263914;15,174358974358974;0,13411567476948869;0,009783753951131404;0,12602535421327368;;9,059329540641313;0,057113889827644475;1,7529411764705882;0,8714805995237428;0,2822524163048046;-0,07869481765834933;0,47289065449591283
2022;;;;;;;;;;;;;;;;;;12148560914;100;ON;180628922,66;1598425856;Novo Mercado;501763;VIIA3;Consumo Cíclico;Comércio;Eletrodomésticos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
