Ano;Ativo Total;Ativo Circulante;Caixa e Eqv. de Caixa;Imobilizado;Intangível;Passivo Circulante;Passivo Não Circulante;Patrimônio Líquido;Receita Líquida;Lucro Bruto;EBITDA;EBIT;Resultado Financeiro;IR;Lucro Líquido;Dívida Bruta;Caixa gerado nas Op;EV;Tag Along;Tag Along Tipo;Liquidez;Papeis;Listagem;Acionistas;Ticker;Setor;Subsetor;Segmento;DY;P/L;PegRatio;P/VPA;VPA;LPA;CAGR Receita;CAGR Lucros;Payout;Ativo Não Circulante;Passivo Total;Dívida Líquida;CAPEX;Capital de Giro;Margem Bruta;Margem Líquida;Margem EBIT;Margem EBITDA;ROE;ROIC;ROA;Dív Líq / EBITDA;Conversão de Caixa;EV / EBITDA;Dív Líq / PL;Cobertura de Juros;Liquidez Corrente;Liquidez Imediata;Imposto;EV / Receita
2021;9164610000,0;6968200000,0;1676930000,0;1229300000,0;24590000,0;6539780000,0;514600000,0;2110230000,0;11380280000,0;2015000000,0;1262080000,0;1096960000,0;73060000,0;-188220000,0;981810000,0;1183020000,0;1453590000,0;;;;;;;;WHRL4;Consumo Cíclico;Comércio;Eletrodomésticos;8,07;12,26;0,33;5,7;1,4042119048052941;1,5306281317159125;14,11;25,75;61,62;2196410000,0;7054380000,0;-493910000,0;0,1101809445813284;0,18542865377653273;0,1770606698604955;0,08627292122865167;0,09639130144425269;0,11090061052979364;2,14932624438537;0,27594018067258785;0,10713058166141276;-0,39134603194726164;1,1517415694726165;5,6744613930971095;-0,234055055610052;17,274568847522584;1,0655098489551635;0,25641994073195123;-0,17158328471411902;0,6293012329222128
2020;7100410000,0;5421280000,0;1907000000,0;883670000,0;30120000,0;4686020000,0;485790000,0;1928610000,0;9258700000,0;1870290000,0;1136060000,0;978490000,0;4330000,0;-269090000,0;713740000,0;297180000,0;1300340000,0;;;;;;;;WHRL4;Consumo Cíclico;Comércio;Eletrodomésticos;16,35;17,21;0,0;6,36;1,2833563742940524;2,105509017289209;-0,28;19,96;96,29;1679130000,0;5171800000,0;-1609820000,0;0,09869528119498418;0,2083024614686727;0,20200352101266916;0,07708857614999946;0,1056833032715176;0,12270189119422813;2,7021184184717124;0,31871829777292554;0,100520955832128;-1,4170202278048694;1,1446050384662783;6,303913732549337;-0,8347047873857337;262,3695150115473;1,1569050068074826;0,4069551559745797;-0,2750053654099684;0,7735021369090693
2019;7634360000,0;5899060000,0;1633580000,0;860730000,0;38800000,0;4276300000,0;339010000,0;3019060000,0;7742150000,0;1306640000,0;1905620000,0;706490000,0;408630000,0;-380920000,0;1776400000,0;595760000,0;682560000,0;;;;;;;;WHRL4;Consumo Cíclico;Comércio;Eletrodomésticos;6,62;8,68;0,0;5,1;2,008975321799743;0,8459727572618779;-4,33;20,14;118,94;1735300000,0;4615300000,0;-1037820000,0;0,11618607234424547;0,389951111771278;0,16876965700742041;0,22944530911955982;0,09125242988058872;0,24613576332155795;1,6995383922539968;0,0900653421193863;0,2326848615994006;-0,5446101531260167;0,35818263872125605;3,7581596724425648;-0,34375600352427577;4,663436360521743;1,3794775857633936;0,3820078104903772;-0,539172528981302;0,9250174996609469
2018;7779990000,0;6234270000,0;959160000,0;720380000,0;48890000,0;5090190000,0;499440000,0;2190370000,0;6193960000,0;976720000,0;399520000,0;238850000,0;9280000,0;-60780000,0;174070000,0;452590000,0;793670000,0;;;;;;;;WHRL4;Consumo Cíclico;Comércio;Eletrodomésticos;2,92;42,44;-0,72;3,5;1,4575395240937585;8,633228046188314;-7,88;-25,98;116,28;1545720000,0;5589620000,0;-506570000,0;0,12419679817112154;0,35362998792371925;0,1576891035783247;0,028103184392537246;0,03856176016635561;0,06450154666804435;12,583271097834205;0,06737521566728213;0,022374064748155204;-1,2679465358430115;1,9865588706447737;17,925571273027632;-0,23127142902797243;43,05172413793103;1,224761747596848;0,18843304473899797;-0,2544693322168725;1,156227072018547
2017;7789060000,0;5685600000,0;1167660000,0;1325140000,0;159650000,0;4843770000,0;570610000,0;2374680000,0;6040680000,0;1059640000,0000001;542440000,0;312060000,0;113680000,0;-84090000,0;427650000,0;1179460000,0;782770000,0;;;;;;;;WHRL4;Consumo Cíclico;Comércio;Eletrodomésticos;11,15;17,2;0,43;3,35;1,5801850632883787;3,5140559008535015;-6,5;-6,39;162,09;2103460000,0;5414380000,0;11800000,0;0,24579848626313594;0,3931146824529689;0,1754173371209864;0,07079500983333002;0,05165974691591013;0,08979783732957217;5,552858646089091;0,06414209907319351;0,054903929357329385;0,02175355799719785;1,44305360961581;13,202610860187303;0,004969090572203413;4,771639690358902;1,1737964436792003;0,2410642949603305;-0,2694674101134397;1,1855659023487422
2022;;;;;;;;;;;;;;;;;;7161624235;0;PN;186376,17;1502786006;;2896806;WHRL4;Consumo Cíclico;Comércio;Eletrodomésticos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
