Ano;Ativo Total;Ativo Circulante;Caixa e Eqv. de Caixa;Imobilizado;Intangível;Passivo Circulante;Passivo Não Circulante;Patrimônio Líquido;Receita Líquida;Lucro Bruto;EBITDA;EBIT;Resultado Financeiro;IR;Lucro Líquido;Dívida Bruta;Caixa gerado nas Op;EV;Tag Along;Tag Along Tipo;Liquidez;Papeis;Listagem;Acionistas;Ticker;Setor;Subsetor;Segmento;DY;P/L;PegRatio;P/VPA;VPA;LPA;CAGR Receita;CAGR Lucros;Payout;Ativo Não Circulante;Passivo Total;Dívida Líquida;CAPEX;Capital de Giro;Margem Bruta;Margem Líquida;Margem EBIT;Margem EBITDA;ROE;ROIC;ROA;Dív Líq / EBITDA;Conversão de Caixa;EV / EBITDA;Dív Líq / PL;Cobertura de Juros;Liquidez Corrente;Liquidez Imediata;Imposto;EV / Receita
2021;49443000000,0;17872000000,0;8274000000,0;16344000000,0;5753000000,0;16550000000,0;16513000000,0;16380000000,0;51291000000,0;12950000000,0;3804000000,0;1690000000,0;-1321000000,0;594000000,0;960000000,0;9052000000,0;2536000000,0;;;;;;;;PCAR4;Consumo não Cíclico;Comércio e Distribuição;Alimentos;0,0;;;;60,789302780951395;0,28068260729166666;4,35;;11,9;31571000000,0;33063000000,0;778000000,0;0,4308163225517147;0,31935427267941746;0,2524809420756078;0,018716733929929227;0,03294925035581291;0,07416505819734456;0,05860805860805861;0,08980811575967285;0,019416297554760025;0,20452155625657203;0,6666666666666666;2,680503996845426;0,047496947496947495;2,8796366389099166;1,07987915407855;0,49993957703927494;0,3514792899408284;0,1987997349242557
2020;53295000000,0;17641000000,0;8711000000,0;19888000000,0;6164000000,0;18483000000,0;18005000000,0;16807000000,0;51253000000,0;13749000000,0;6280000000,0;2629000000,0;-728000000,0;-662000000,0;2326000000,0;9151000000,0;4167000000,0;;;;;;;;PCAR4;Consumo não Cíclico;Comércio e Distribuição;Alimentos;0,0;;;;62,37398118677961;0,11584492820292347;6,62;52,41;26,79;35654000000,0;36488000000,0;440000000,0;0,5083019530564065;0,32792226796480206;0,26825746785554017;0,04538270930482118;0,051294558367315085;0,12252941291241488;0,13839471648717797;0,07577625394868634;0,04364386903086594;0,07006369426751592;0,6635350318471338;1,6236683445859872;0,026179568037127388;8,626373626373626;0,9544446247903479;0,47129794946707787;-0,2518067706352225;0,19894712902659356
2019;57991000000,0;19892000000,0;7954000000,0;22709000000,0;7440000000,0;23135000000,0;21345000000,0;13511000000,0;56635000000,0;12184000000,0;3855000000,0;1948000000,0;-1206000000,0;-254000000,0;836000000,0;14194000000,0;3774000000,0;;;;;;;;PCAR4;Consumo não Cíclico;Comércio e Distribuição;Alimentos;1,01;29,61;;2,14;50,14189681766998;0,3223149557416268;-2,84;-8,13;24,38;38099000000,0;44480000000,0;6240000000,0;0,5323386598393219;0,23856272622936348;0,21513198552132073;0,014761190076807628;0,03439569171007328;0,06806744945704953;0,06187550884464511;0,06114419779823137;0,014416030073632116;1,6186770428015564;0,978988326848249;2,6450420762645916;0,4618459033380209;3,1965174129353233;0,8598227793386644;0,34380808299113896;-0,13039014373716631;0,1800412678379094
2018;52849000000,0;36304000000,0;4369000000,0;9650000000,0;2675000000,0;32785000000,0;6125000000,0;13939000000,0;49388000000,0;11554000000,0;2992000000,0;2177000000,0;-474000000,0;-449000000,0;1180000000,0;5525000000,0;5023000000,0;;;;;;;;PCAR4;Consumo não Cíclico;Comércio e Distribuição;Alimentos;2,13;18,1;0,17;2,09;51,73028641414417;0,22835195169491526;-3,11;2,55;38,04;16545000000,0;38910000000,0;1156000000,0;0,24955454766340002;0,2822345509030534;0,23394346804891877;0,023892443508544584;0,04407953348991658;0,0605815177775978;0,08465456632470048;0,08877928483353884;0,022327764006887546;0,38636363636363635;1,6788101604278074;3,407966979946524;0,08293277853504556;6,312236286919831;1,1073356718011285;0,13326216257434803;-0,20624712907671108;0,20645981218109663
2017;47928000000,0;33220000000,0;3792000000,0;9138000000,0;1924000000,0;28992000000,0;5644000000,0;13292000000,0;44634000000,0;10988000000,0;2671000000,0;1482000000,0;-730000000,0;-297000000,0;811000000,0;4588000000,0;;;;;;;;;PCAR4;Consumo não Cíclico;Comércio e Distribuição;Alimentos;0,4;36,23;-0,16;2,06;49,329146066203045;0,33225068187422935;-2,6;-11,21;;14708000000,0;34636000000,0;796000000,0;0,247837971053457;0,2977998834968858;0,24618004212035668;0,01817000492897791;0,03320338755209033;0,05984227270690505;0,06101414384592236;0,0662751677852349;0,016921215156067433;0,29801572444777236;;3,817535456383377;0,05988564550105326;3,658904109589041;1,1458333333333333;0,13079470198675497;-0,20040485829959515;0,22844999784917328
2022;;;;;;;;;;;;;;;;;;10196637204;100;PN;0;269455303;Novo Mercado;61339;PCAR4;Consumo não Cíclico;Comércio e Distribuição;Alimentos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
