Ano;Ativo Total;Ativo Circulante;Caixa e Eqv. de Caixa;Imobilizado;Intangível;Passivo Circulante;Passivo Não Circulante;Patrimônio Líquido;Receita Líquida;Lucro Bruto;EBITDA;EBIT;Resultado Financeiro;IR;Lucro Líquido;Dívida Bruta;Caixa gerado nas Op;EV;Tag Along;Tag Along Tipo;Liquidez;Papeis;Listagem;Acionistas;Ticker;Setor;Subsetor;Segmento;DY;P/L;PegRatio;P/VPA;VPA;LPA;CAGR Receita;CAGR Lucros;Payout;Ativo Não Circulante;Passivo Total;Dívida Líquida;CAPEX;Capital de Giro;Margem Bruta;Margem Líquida;Margem EBIT;Margem EBITDA;ROE;ROIC;ROA;Dív Líq / EBITDA;Conversão de Caixa;EV / EBITDA;Dív Líq / PL;Cobertura de Juros;Liquidez Corrente;Liquidez Imediata;Imposto;EV / Receita
2021;4228890000,0000005;1865840000,0;234940000,0;989140000,0;94140000,0;1977040000,0;870880000,0;1380970000,0;2212210000,0;705800000,0;277890000,0;162460000,0;-313160000,0;9270000,0;-141420000,0;1489430000,0;200520000,0;;;;;;;;CTNM4;Consumo Cíclico;Tecidos. Vestuário e Calçados;Fios e Tecidos;;-1,38;0,02;0,08;45,076034738612236;-0,2166345424975251;-3,61;;0,0;2363050000,0000005;2847920000,0000005;1254490000,0;0,48968226343791954;0,6242490541133076;0,3190474683687353;-0,0639270232030413;0,07343787434285172;0,12561646498298082;-9,76502616320181;0,05982789855072464;-0,03344139951618509;4,514340206556551;0,7215804814854798;5,000031224585268;0,9084122030167201;0,8873738663941755;0,9437542993566139;0,11883421680896694;0,05706019943370676;0,628086247236926
2020;4260950000,0;1686160000,0;185470000,0;1135830000,0;97150000,0;1511170000,0;1259140000,0;1490640000,0;1976970000,0;579860000,0;80120000,0;42020000,0;-256250000,0;-80040000,0;-361270000,0;1555190000,0;123390000,0;;;;;;;;CTNM4;Consumo Cíclico;Tecidos. Vestuário e Calçados;Fios e Tecidos;;-0,88;0,0;0,22;48,65575676717448;-0,08480210645777396;-5,17;;0,0;2574790000,0;2770310000,0;1369720000,0;0,6236715782232406;0,754002336909513;0,2933074351153533;-0,18273924237595918;0,021254748428150148;0,040526664542203474;-4,126110665153487;-0,012482640199879836;-0,08478625658597261;17,095856215676484;1,540064902646031;17,34222013230155;0,9188804808672785;0,3126634146341463;1,1157976931781335;0,12273271703382148;-1,9048072346501665;0,7028223377188324
2019;4309710000,0;1569100000,0;165450000,0;985220000,0;92720000,0;1348530000,0;1171890000,0;1789280000,0;1865800000,0;546510000,0;328070000,0;31850000,0;-270540000,0;4040000,0;-42410000,0;1532150000,0;217250000,0;;;;;;;;CTNM4;Consumo Cíclico;Tecidos. Vestuário e Calçados;Fios e Tecidos;;-5,5;0,0;0,31;58,40362023585168;-0,7223875736854516;-5,3;;0,0;2740610000,0;2520430000,0;1366700000,0;0,5777360917568871;0,9589881016186086;0,29290920784650015;-0,02273019616250402;0,017070425554721835;0,17583342266052096;-42,19004951662344;0,010805586750285269;-0,00984056931904931;4,165879233090499;0,6622062364739233;4,23525063858323;0,7638267906644013;1,212648776521032;1,1635632874314994;0,12268915040822229;0,12684458398744114;0,7446986156072463
2018;4258319999,9999995;1800080000,0;145070000,0;815810000,0;81890000,0;1498250000,0;958890000,0;1801180000,0;1778910000,0;526610000,0;;462090000,0;-230450000,0;-53720000,0;231590000,0;1548370000,0;204130000,0;;;;;;;;CTNM4;Consumo Cíclico;Tecidos. Vestuário e Calçados;Fios e Tecidos;;1,5;0,01;0,22;58,792046351835005;0,13228747787037437;-5,8;;0,0;2458239999,9999995;2457139999,9999995;1403300000,0;0,5046348606731088;1,0125189020242733;0,2960295911541337;0,1301864624966974;0,259760190228848;;7,777451530722398;0,12191786956456838;0,05438529748821132;;;;0,779100367536837;;1,2014550308693475;0,09682629734690472;-0,11625440931420286;0,7810730599074714
2017;3539480000,0;1565130000,0;172020000,0;814220000,0;114810000,0;1097000000,0;960480000,0;1482000000,0;1793200000,0;543460000,0;349970000,0;201800000,0;-208910000,0;13290000,0;69050000,0;1413900000,0;249160000,0;;;;;;;;CTNM4;Consumo Cíclico;Tecidos. Vestuário e Calçados;Fios e Tecidos;;3,84;-0,03;0,23;48,37373982246054;0,44368511223750906;-2,6;;0,0;1974350000,0;2057480000,0;1241880000,0;0,5180849877314299;0,826455498550078;0,3030671425384787;0,03850658041490074;0,11253624804818202;0,19516506803479813;21,462708182476465;0,07427397354881039;0,01950851537513985;3,5485327313769752;0,7119467382918536;3,970222239049061;0,8379757085020243;1,675218993825092;1,4267365542388333;0,15680948040109388;0,06585728444003965;0,7748486933972786
2022;;;;;;;;;;;;;;;;;;1389458677;0;PN; 31248,25;30636457;;3957;CTNM4;Consumo Cíclico;Tecidos. Vestuário e Calçados;Fios e Tecidos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
