Ano;Ativo Total;Ativo Circulante;Caixa e Eqv. de Caixa;Imobilizado;Intangível;Passivo Circulante;Passivo Não Circulante;Patrimônio Líquido;Receita Líquida;Lucro Bruto;EBITDA;EBIT;Resultado Financeiro;IR;Lucro Líquido;Dívida Bruta;Caixa gerado nas Op;EV;Tag Along;Tag Along Tipo;Liquidez;Papeis;Listagem;Acionistas;Ticker;Setor;Subsetor;Segmento;DY;P/L;PegRatio;P/VPA;VPA;LPA;CAGR Receita;CAGR Lucros;Payout;Ativo Não Circulante;Passivo Total;Dívida Líquida;CAPEX;Capital de Giro;Margem Bruta;Margem Líquida;Margem EBIT;Margem EBITDA;ROE;ROIC;ROA;Dív Líq / EBITDA;Conversão de Caixa;EV / EBITDA;Dív Líq / PL;Cobertura de Juros;Liquidez Corrente;Liquidez Imediata;Imposto;EV / Receita
2021;28512850000,0;6967940000,0;1601470000,0;4201250000,0;15575950000,0;4088000000,0;10654190000,0;13770660000,0;4778060000,0;2874350000,0;515930000,0;78400000,0;-583770000,0;43850000,0;-512990000,0;9893750000,0;1586720000,0;;;;;;;;COGN3;Consumo Cíclico;Diversos;Serviços Educacionais;0,0;-9,44;0,1;0,34;7,338065880108113;-3,65817308329597;-1,85;0,0;0,0;21544910000,0;14742190000,0;8292280000,0;4,139169453711339;2,882060920122393;0,6015726047810199;-0,107363658053687;0,0164083330891617;0,1079789705445306;-0,03725239022675747;0,0051659855453822;-0,0179915371490398;16,072490454131376;3,0754559727094763;20,90165772488516;0,6021701211125683;0,8837898487417989;1,704486301369863;0,3917490215264188;0,5593112244897959;2,256939483807236
2020;30783790000,0;9272020000,0;2205350000,0;4344170000,0;15018300000,0;5261920000,0;11236710000,0;14285160000,0;5269140000,0;3322220000,0;-4874650000,0;-3236910000,0;-598690000,0;209220000,0;-5805800000,0;10253660000,0;2121150000,0;;;;;;;;COGN3;Consumo Cíclico;Diversos;Serviços Educacionais;0,0;-1,5;0,0;0,66;7,612231017822327;-0,3232295652623239;0,02;0,0;0,0;21511770000,0;16498630000,0;8048310000,0;3,674692644340442;2,711098964916476;0,6305051678262487;-1,101849637701788;-0,6143146699461393;-0,925131994974512;-0,40642176916464356;-0,123383683486003;-0,1885992595453646;-1,6510539218200282;-0,4351389330516037;-2,2122187787841177;0,5634035600581303;-8,14219378977434;1,7620982455073433;0,4191150758658436;-0,0646357173971472;2,0465943721366293
2019;34118450000,0;4478450000,0;371680000,0;5855260000,0;20522230000,0;2750630000,0;15532550000,0;15835270000,0;7027190000,0;4217570000,0;1567940000,0;1016940000,0;-833150000,0;58800000,0;242590000,0;12106040000,0;3215200000,0;;;;;;;;COGN3;Consumo Cíclico;Diversos;Serviços Educacionais;1,05;79,89;0,0;1,19;8,438248746922776;7,735711323632466;13,24;-25,14;65,19;29640000000,0;18283180000,0;11734360000,0;3,75363267536526;2,2534284685628254;0,6001787343162771;0,0345216224408333;0,1447150283399196;0,2231247482991067;0,015319599855259809;0,0384999844316533;0,0071102292161572;7,483934334221972;2,05058867048484;6,877681716137097;0,7410268344019395;1,881942027245994;1,6281542773837263;0,1351254076338875;0,0578205203846834;1,5345810017944583
2018;30645040000,0;5563270000,0;1485610000,0;2485640000,0;19911110000,0;2565500000,0;12072710000,0;16006830000,0;6060710000,0;3791900000,0;1721680000,0;1244900000,0;134490000,0;13470000,0;1392860000,0;7683620000,0;2842130000,0;;;;;;;;COGN3;Consumo Cíclico;Diversos;Serviços Educacionais;4,42;10,39;-0,41;0,92;8,52966909877166;1,3473042588630588;24,63;22,13;38,0;25081770000,0;14638210000,0;6198010000,0;3,695400373883588;2,641081655449609;0,6256527700549935;0,2298179586220096;0,2054049773046392;0,284072328159572;0,08701660478683163;0,053117184350656;0,0454514009444921;3,59997792853492;1,650788764462618;6,26352880326193;0,3872103345884226;12,8015465833891;2,168493471058273;0,5790723055934516;0,0108201461964816;1,7792952096371548
2017;18667760000,0;3536140000,0;921330000,0;1931460000,0;11298890000,0;1345530000,0;2114500000,0;15207730000,0;5557750000,0;3451860000,0;2111220000,0;1694510000,0;226090000,0;-38280000,0;1882320000,0;303880000,0;2936470000,0;;;;;;;;COGN3;Consumo Cíclico;Diversos;Serviços Educacionais;2,31;15,9;16,76;1,97;8,103847210438465;0,996964495941179;31,65;56,26;38,0;15131620000,0;3460030000,0;-617450000,0;2,380522693536053;2,7363105573298547;0,6210894696594845;0,338683819891143;0,3048913679096757;0,3798695515271467;0,12377389656444453;0,1067735715377062;0,1008326655153055;-0,2924612309470354;1,3908877331590266;5,107848670436999;-0,0406010627490098;9,33796275819364;2,628064777448292;0,6847338966801186;-0,0225906014127978;1,940316183707436
2022;;;;;;;;;;;;;;;;;;10783792270,0;100,0;ON;116463856,28;1876606210,0;Novo Mercado;306054,0;COGN3;Consumo Cíclico;Diversos;Serviços Educacionais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
