Ano;Ativo Total;Ativo Circulante;Caixa e Eqv. de Caixa;Imobilizado;Intangível;Passivo Circulante;Passivo Não Circulante;Patrimônio Líquido;Receita Líquida;Lucro Bruto;EBITDA;EBIT;Resultado Financeiro;IR;Lucro Líquido;Dívida Bruta;Caixa gerado nas Op;EV;Tag Along;Tag Along Tipo;Liquidez;Papeis;Listagem;Acionistas;Ticker;Setor;Subsetor;Segmento;DY;P/L;PegRatio;P/VPA;VPA;LPA;CAGR Receita;CAGR Lucros;Payout;Ativo Não Circulante;Passivo Total;Dívida Líquida;CAPEX;Capital de Giro;Margem Bruta;Margem Líquida;Margem EBIT;Margem EBITDA;ROE;ROIC;ROA;Dív Líq / EBITDA;Conversão de Caixa;EV / EBITDA;Dív Líq / PL;Cobertura de Juros;Liquidez Corrente;Liquidez Imediata;Imposto;EV / Receita
2021;4776020000,0;1302380000,0;1084990000,0;1578120000,0;1706070000,0;559890000,0;2762340000,0;1453790000,0;1820620000,0;860670000,0;407240000,0;313340000,0;-233800000,0;3420000,0;82960000,0;1176660000,0;582940000,0;;;;;;;;CSED3;Consumo Cíclico;Diversos;Serviços Educacionais;;35,44;;2,02;3,807504769758828;4,602486017357763;;;60,27;3473640000,0;3322230000,0;91670000,0;1,803885489558502;0,7985136931375026;0,4727345629510825;0,0455668947940811;0,1721062055783194;0,2236820423811668;0,057064637946333374;0,1204204603775019;0,0173701115154459;0,2251006777330321;1,4314409193595914;3,694176132010608;0,0630558746448936;1,741830624465355;2,3261354908999983;1,9378627944774869;0,0109146613901831;0,8263208621238919
2020;3670740000,0;446470000,0;212910000,0;1347360000,0;1722060000,0;536470000,0;2682270000,0;452000000,0;1800970000,0;863070000,0;284690000,0;175870000,0;-219010000,0;8350000,0;-34790000,0;1372060000,0;436820000,0;;;;;;;;CSED3;Consumo Cíclico;Diversos;Serviços Educacionais;;;;;1,1837969417391716;-10,975057200344926;;;0,0;3224270000,0;3218740000,0;1159150000,0;1,7043148969721873;0,2509758630071572;0,4792250842601487;-0,0193173678628738;0,0976529314758158;0,158075925751123;-0,07696902654867256;0,1009944848305428;-0,0094776530072955;4,071621764024026;1,5343707190277145;5,284401587691876;2,564491150442478;1,2998949819642938;0,8322366581542304;0,3968721456931422;0,0474782509808381;0,8353366730150974
2019;2199200000,0;198520000,0;22720000,0;914480000,0;977190000,0;1012470000,0;675950000,0;510790000,0;1474250000,0;643520000,0;340150000,0;281670000,0;-185020000,0;24210000,0;120870000,0;798070000,0;389370000,0;;;;;;;;CSED3;Consumo Cíclico;Diversos;Serviços Educacionais;;;;;1,3377691147587425;3,1589496152891536;;;0,0;2000680000,0;1688410000,0;775350000,0;1,2831405799559097;0,3464744785484144;0,4365066983211803;0,0819874512463964;0,1910598609462438;0,2307274885535017;0,2366334501458525;0,2336995553382332;0,0549608948708621;2,279435543142731;1,144700867264442;4,422802551815376;1,517942794494802;1,8384498973083991;0,1960749454304819;0,022440171066797;0,0859516455426563;1,0204621251483803
2018;1712420000,0;227210000,0;55090000,0;417440000,0;980120000,0;260180000,0;1010840000,0;441410000,0;1255270000,0;523320000,00000006;266290000,00000003;224950000,0;-105300000,0;-1780000,0;117870000,0;853080000,0;251810000,0;;;;;;;;CSED3;Consumo Cíclico;Diversos;Serviços Educacionais;;;;;1,1560615222413446;3,2393504708577248;;;0,0;1485210000,0;1271010000,0;797990000,0;1,113354099118118;0,351645462729134;0,4168983565288743;0,0939001171062799;0,1792044739378779;0,2121376277613581;0,26703065177499374;0,1723999412896198;0,0688324126090561;2,996695332156671;0,945623192759773;5,649541056742648;1,807820393738248;2,5288698955365625;0,8732800368975325;0,2117380275194096;-0,0079128695265614;1,198480237717782
2017;873010000,0;221130000,0;76410000,0;173630000,0;428030000,0;225410000,0;262120000,0;385480000,0;1006370000,0;424370000,0;182310000,0;147990000,0;-54670000,0;-6410000,0;86910000,0;249850000,0;237600000,0;;;;;;;;CSED3;Consumo Cíclico;Diversos;Serviços Educacionais;;;;;1,009579745800035;4,393306178805661;;;0,0;651880000,0;487530000,0;173440000,0;0,5978516847680276;0,3830400349771952;0,4216838737243757;0,0863598875165197;0,1470532706658585;0,1811560360503592;0,22545916779080627;0,222844820801788;0,099552124259745;0,9513466074269102;1,303274642093138;8,251968010531511;0,4499325516239493;3,334735686848363;0,9810123774455436;0,3389822989219644;-0,0433137374146901;1,4948938144022577
2022;;;;;;;;;;;;;;;;;;1504416288,0;100,0;ON;2191891,07;381822240,0;Novo Mercado;2773,0;CSED3;Consumo Cíclico;Diversos;Serviços Educacionais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
